Recorder,node/Below Donnells outflow/outflow,node/Donnells PH/flow,node/Donnells PH/water demand,node/Donnells Reservoir/observed storage,node/Donnells Reservoir/storage,node/STANI-N-INS1/flow,node/STANI-N-INS1/requirement,node/STN_1 Headflow/outflow,node/STN_1 Headflow/runoff,node/USGS_11292610/flow,node/USGS_11292610/observed flow
2009-10-30,0.03698887671714492,0.03698887671714492,0.00924721917928623,52.90395720000001,73.53741789211452,0.0,0.05,0.025672572979293432,0.025672572979293432,0.03698887671714492,0.0
2009-10-31,0.03698887671714492,0.03698887671714492,0.00924721917928623,52.2872172,73.54966489051588,0.0,0.05,0.04923587511851164,0.04923587511851164,0.03698887671714492,0.0
2009-11-01,0.03698887671714492,0.03698887671714492,0.00924721917928623,51.63347279999999,73.57669080406174,0.0,0.05,0.06401479026300685,0.06401479026300685,0.03698887671714492,0.0
2009-11-02,0.03698887671714492,0.03698887671714492,0.00924721917928623,51.0167328,73.59298472488604,0.0,0.05,0.05328279754144653,0.05328279754144653,0.03698887671714492,0.0
2009-11-03,0.03698887671714492,0.03698887671714492,0.00924721917928623,50.387658,73.58738303109699,0.0,0.05,0.03138718292809271,0.03138718292809271,0.03698887671714492,0.0
2009-11-04,0.03698887671714492,0.03698887671714492,0.00924721917928623,49.758583200000004,73.57507833702215,0.0,0.05,0.02468418264230743,0.02468418264230743,0.03698887671714492,0.0
2009-11-05,0.03698887671714492,0.03698887671714492,0.00924721917928623,49.1295084,73.56271443484184,0.0,0.05,0.024624974536840056,0.024624974536840056,0.03698887671714492,0.0
2009-11-06,0.03698887671714492,0.03698887671714492,0.00924721917928623,48.5127684,73.55042027750618,0.0,0.05,0.024694719381483824,0.024694719381483824,0.03698887671714492,0.0
2009-11-07,0.03698887671714492,0.03698887671714492,0.00924721917928623,47.8836936,73.538182880564,0.0,0.05,0.02475147977495669,0.02475147977495669,0.03698887671714492,0.0
2009-11-08,0.03698887671714492,0.03698887671714492,0.00924721917928623,47.254618799999996,73.52582159025569,0.0,0.05,0.024627586408834206,0.024627586408834206,0.03698887671714492,0.0
2009-11-09,0.03698887671714492,0.03698887671714492,0.00924721917928623,46.625544,73.51348272221612,0.0,0.05,0.024650008677583976,0.024650008677583976,0.03698887671714492,0.0
2009-11-10,0.03698887671714492,0.03698887671714492,0.00924721917928623,46.008804,73.50115733214453,0.0,0.05,0.02466348664555379,0.02466348664555379,0.03698887671714492,0.0
2009-11-11,0.03698887671714492,0.03698887671714492,0.00924721917928623,45.392064000000005,73.58890552031278,0.0,0.05,0.12473706488538898,0.12473706488538898,0.03698887671714492,0.0
2009-11-12,0.03698887671714492,0.03698887671714492,0.00924721917928623,44.7999936,73.68415644012502,0.0,0.05,0.13223979652938284,0.13223979652938284,0.03698887671714492,0.0
2009-11-13,0.03698887671714492,0.03698887671714492,0.00924721917928623,44.1832536,73.6789450299095,0.0,0.05,0.03177746650161847,0.03177746650161847,0.03698887671714492,0.0
2009-11-14,0.03698887671714492,0.03698887671714492,0.00924721917928623,43.5788484,73.67123684805156,0.0,0.05,0.029280694859211247,0.029280694859211247,0.03698887671714492,0.0
2009-11-15,0.03698887671714492,0.03698887671714492,0.00924721917928623,42.9744432,73.66075892964943,0.0,0.05,0.026510958315015452,0.026510958315015452,0.03698887671714492,0.0
2009-11-16,0.03698887671714492,0.03698887671714492,0.00924721917928623,42.370038,73.65145511242227,0.0,0.05,0.027685059489985467,0.027685059489985467,0.03698887671714492,0.0
2009-11-17,0.03698887671714492,0.03698887671714492,0.00924721917928623,41.7656328,73.65039627437665,0.0,0.05,0.035930038671516715,0.035930038671516715,0.03698887671714492,0.0
2009-11-18,0.03698887671714492,0.03698887671714492,0.00924721917928623,41.1735624,73.64735860642185,0.0,0.05,0.03395120876234929,0.03395120876234929,0.03698887671714492,0.0
2009-11-19,0.03698887671714492,0.03698887671714492,0.00924721917928623,40.56915720000001,73.63966779364227,0.0,0.05,0.02929806393757233,0.02929806393757233,0.03698887671714492,0.0
2009-11-20,0.03698887671714492,0.03698887671714492,0.00924721917928623,39.9894216,73.69233181391151,0.0,0.05,0.08965289698637752,0.08965289698637752,0.03698887671714492,0.0
2009-11-21,0.03698887671714492,0.03698887671714492,0.00924721917928623,39.4220208,73.7151943052619,0.0,0.05,0.059851368067532947,0.059851368067532947,0.03698887671714492,0.0
2009-11-22,0.03698887671714492,0.03698887671714492,0.00924721917928623,38.8422852,73.70873522522197,0.0,0.05,0.03052979667721325,0.03052979667721325,0.03698887671714492,0.0
2009-11-23,0.03698887671714492,0.03698887671714492,0.00924721917928623,38.2502148,73.69847861713615,0.0,0.05,0.02673226863131972,0.02673226863131972,0.03698887671714492,0.0
2009-11-24,0.03698887671714492,0.03698887671714492,0.00924721917928623,37.6581444,73.68917462399858,0.0,0.05,0.02768488357958586,0.02768488357958586,0.03698887671714492,0.0
2009-11-25,0.03698887671714492,0.03698887671714492,0.00924721917928623,37.090743599999996,73.68736439487624,0.0,0.05,0.03517864759479983,0.03517864759479983,0.03698887671714492,0.0
2009-11-26,0.03698887671714492,0.03698887671714492,0.00924721917928623,36.511008000000004,73.68413205985948,0.0,0.05,0.03375654170038534,0.03375654170038534,0.03698887671714492,0.0
2009-11-27,0.03698887671714492,0.03698887671714492,0.00924721917928623,35.9436072,73.76195217585476,0.0,0.05,0.11480899271242787,0.11480899271242787,0.03698887671714492,0.0
2009-11-28,0.03698887671714492,0.03698887671714492,0.00924721917928623,35.3885412,73.77111225726465,0.0,0.05,0.04614895812702633,0.04614895812702633,0.03698887671714492,0.0
2009-11-29,0.03698887671714492,0.03698887671714492,0.00924721917928623,34.8211404,73.76110493313666,0.0,0.05,0.026981552589161323,0.026981552589161323,0.03698887671714492,0.0
2009-11-30,0.03698887671714492,0.03698887671714492,0.00924721917928623,34.2660744,73.7502898834041,0.0,0.05,0.026173826984570627,0.026173826984570627,0.03698887671714492,0.0
2009-12-01,0.03698887671714492,0.03698887671714492,0.00924721917928623,33.7110084,73.7420749049809,0.0,0.05,0.02877389829394647,0.02877389829394647,0.03698887671714492,0.0
2009-12-02,0.03698887671714492,0.03698887671714492,0.00924721917928623,33.180611999999996,73.73288260570229,0.0,0.05,0.027796577438535666,0.027796577438535666,0.03698887671714492,0.0
2009-12-03,0.03698887671714492,0.03698887671714492,0.00924721917928623,32.66255039999999,73.72492184580013,0.0,0.05,0.02902811681497702,0.02902811681497702,0.03698887671714492,0.0
2009-12-04,0.03698887671714492,0.03698887671714492,0.00924721917928623,32.132154,73.71490703113776,0.0,0.05,0.0269740620547781,0.0269740620547781,0.03698887671714492,0.0
2009-12-05,0.03698887671714492,0.03698887671714492,0.00924721917928623,31.6017576,73.70674238140565,0.0,0.05,0.02882422698503373,0.02882422698503373,0.03698887671714492,0.0
2009-12-06,0.03698887671714492,0.03698887671714492,0.00924721917928623,31.083696000000003,73.71811058968419,0.0,0.05,0.04835708499568013,0.04835708499568013,0.03698887671714492,0.0
2009-12-07,0.03698887671714492,0.03698887671714492,0.00924721917928623,30.602638800000005,73.70655233536128,0.0,0.05,0.025430622394235408,0.025430622394235408,0.03698887671714492,0.0
2009-12-08,0.03698887671714492,0.03698887671714492,0.00924721917928623,30.0599076,73.69503001402069,0.0,0.05,0.02546655537655491,0.02546655537655491,0.03698887671714492,0.0
2009-12-09,0.03698887671714492,0.03698887671714492,0.00924721917928623,29.529511199999998,73.68354270377442,0.0,0.05,0.02550156647087649,0.02550156647087649,0.03698887671714492,0.0
2009-12-10,0.03698887671714492,0.03698887671714492,0.00924721917928623,29.048454,73.67208934924648,0.0,0.05,0.02553552218920043,0.02553552218920043,0.03698887671714492,0.0
2009-12-11,0.03698887671714492,0.03698887671714492,0.00924721917928623,28.629070799999997,73.66656635618045,0.0,0.05,0.03146588365111642,0.03146588365111642,0.03698887671714492,0.0
2009-12-12,0.03698887671714492,0.03698887671714492,0.00924721917928623,28.246692,73.73447313802835,0.0,0.05,0.10489565856503373,0.10489565856503373,0.03698887671714492,0.0
2009-12-13,0.03698887671714492,0.03698887671714492,0.00924721917928623,27.827308799999997,73.73071820829276,0.0,0.05,0.033233946981555955,0.033233946981555955,0.03698887671714492,0.0
2009-12-14,0.03698887671714492,0.03698887671714492,0.00924721917928623,27.3709212,73.71943003691324,0.0,0.05,0.02570070533763042,0.02570070533763042,0.03698887671714492,0.0
2009-12-15,0.03698887671714492,0.03698887671714492,0.00924721917928623,26.9021988,73.708194287956,0.0,0.05,0.025753127759912994,0.025753127759912994,0.03698887671714492,0.0
2009-12-16,0.03698887671714492,0.03698887671714492,0.00924721917928623,26.421141600000002,73.69700525703387,0.0,0.05,0.025799845795008342,0.025799845795008342,0.03698887671714492,0.0
2009-12-17,0.03698887671714492,0.03698887671714492,0.00924721917928623,25.9400844,73.68585833738524,0.0,0.05,0.025841957068514016,0.025841957068514016,0.03698887671714492,0.0
2009-12-18,0.03698887671714492,0.03698887671714492,0.00924721917928623,25.471362,73.67474990046932,0.0,0.05,0.025880439801227815,0.025880439801227815,0.03698887671714492,0.0
2009-12-19,0.03698887671714492,0.03698887671714492,0.00924721917928623,25.002639600000002,73.66367700445252,0.0,0.05,0.025915980700348205,0.025915980700348205,0.03698887671714492,0.0
2009-12-20,0.03698887671714492,0.03698887671714492,0.00924721917928623,24.533917199999998,73.65268182722275,0.0,0.05,0.02599369948737411,0.02599369948737411,0.03698887671714492,0.0
2009-12-21,0.03698887671714492,0.03698887671714492,0.00924721917928623,24.139203600000002,73.64402363183414,0.0,0.05,0.028330681328539272,0.028330681328539272,0.03698887671714492,0.0
2009-12-22,0.03698887671714492,0.03698887671714492,0.00924721917928623,23.707485600000002,73.63304407416913,0.0,0.05,0.026009319052139126,0.026009319052139126,0.03698887671714492,0.0
2009-12-23,0.03698887671714492,0.03698887671714492,0.00924721917928623,23.238763199999998,73.62209230637286,0.0,0.05,0.026037108920876875,0.026037108920876875,0.03698887671714492,0.0
2009-12-24,0.03698887671714492,0.03698887671714492,0.00924721917928623,22.807045199999997,73.61116694665013,0.0,0.05,0.02606351699441772,0.02606351699441772,0.03698887671714492,0.0
2009-12-25,0.03698887671714492,0.03698887671714492,0.00924721917928623,22.3506576,73.60026670548095,0.0,0.05,0.026088635547961456,0.026088635547961456,0.03698887671714492,0.0
2009-12-26,0.03698887671714492,0.03698887671714492,0.00924721917928623,21.9066048,73.58939038890371,0.0,0.05,0.026112560139907866,0.026112560139907866,0.03698887671714492,0.0
2009-12-27,0.03698887671714492,0.03698887671714492,0.00924721917928623,21.4872216,73.57853689307203,0.0,0.05,0.026135380885456746,0.026135380885456746,0.03698887671714492,0.0
2009-12-28,0.03698887671714492,0.03698887671714492,0.00924721917928623,21.0431688,73.56770519673789,0.0,0.05,0.026157180383007912,0.026157180383007912,0.03698887671714492,0.0
2009-12-29,0.03698887671714492,0.03698887671714492,0.00924721917928623,20.6114508,73.5568943519205,0.0,0.05,0.02617803189976121,0.02617803189976121,0.03698887671714492,0.0
2009-12-30,0.03698887671714492,0.03698887671714492,0.00924721917928623,20.2044024,73.54610347613027,0.0,0.05,0.026198000926916477,0.026198000926916477,0.03698887671714492,0.0
2009-12-31,0.03698887671714492,0.03698887671714492,0.00924721917928623,19.7726844,73.5353317458024,0.0,0.05,0.026217146389273593,0.026217146389273593,0.03698887671714492,0.0
2010-01-01,0.03698887671714492,0.03698887671714492,0.00924721917928623,19.353301199999997,73.52457839102648,0.0,0.05,0.026235521941232434,0.026235521941232434,0.03698887671714492,0.0
2010-01-02,0.03698887671714492,0.03698887671714492,0.00924721917928623,18.933918,73.51384268785692,0.0,0.05,0.026253173547592896,0.026253173547592896,0.03698887671714492,0.0
2010-01-03,0.03698887671714492,0.03698887671714492,0.00924721917928623,18.5022,73.50312395667133,0.0,0.05,0.026270145531554878,0.026270145531554878,0.03698887671714492,0.0
2010-01-04,0.03698887671714492,0.03698887671714492,0.00924721917928623,18.0951516,73.49245627181523,0.0,0.05,0.02632119186104053,0.02632119186104053,0.03698887671714492,0.0
2010-01-05,0.03698887671714492,0.03698887671714492,0.00924721917928623,17.6757684,73.48195775133314,0.0,0.05,0.026490356235061602,0.026490356235061602,0.03698887671714492,0.0
2010-01-06,0.03698887671714492,0.03698887671714492,0.00924721917928623,17.268720000000002,73.47128622910745,0.0,0.05,0.02631735449144913,0.02631735449144913,0.03698887671714492,0.0
2010-01-07,0.03698887671714492,0.03698887671714492,0.00924721917928623,16.886341199999997,73.46062932213292,0.0,0.05,0.026331969742616385,0.026331969742616385,0.03698887671714492,0.0
2010-01-08,0.03698887671714492,0.03698887671714492,0.00924721917928623,16.528632,73.44998651797115,0.0,0.05,0.0263460725553848,0.0263460725553848,0.03698887671714492,0.0
2010-01-09,0.03698887671714492,0.03698887671714492,0.00924721917928623,16.1955924,73.44626699996668,0.0,0.05,0.03326935871267664,0.03326935871267664,0.03698887671714492,0.0
2010-01-10,0.03698887671714492,0.03698887671714492,0.00924721917928623,15.911892000000002,73.44475525225806,0.0,0.05,0.03547712900853123,0.03547712900853123,0.03698887671714492,0.0
2010-01-11,0.03698887671714492,0.03698887671714492,0.00924721917928623,15.603522,73.45298227708763,0.0,0.05,0.045215901546716376,0.045215901546716376,0.03698887671714492,0.0
2010-01-12,0.03698887671714492,0.03698887671714492,0.00924721917928623,15.3321564,73.58329385034773,0.0,0.05,0.167300449977247,0.167300449977247,0.03698887671714492,0.0
2010-01-13,0.03698887671714492,0.03698887671714492,0.00924721917928623,15.184138800000001,73.58740829860412,0.0,0.05,0.04110332497352855,0.04110332497352855,0.03698887671714492,0.0
2010-01-14,0.03698887671714492,0.03698887671714492,0.00924721917928623,14.912773199999998,73.57699149230424,0.0,0.05,0.026572070417278562,0.026572070417278562,0.03698887671714492,0.0
2010-01-15,0.03698887671714492,0.03698887671714492,0.00924721917928623,14.6290728,73.56662366037547,0.0,0.05,0.026621044788368856,0.026621044788368856,0.03698887671714492,0.0
2010-01-16,0.03698887671714492,0.03698887671714492,0.00924721917928623,14.333037599999999,73.55667511071135,0.0,0.05,0.027040327053029663,0.027040327053029663,0.03698887671714492,0.0
2010-01-17,0.03698887671714492,0.03698887671714492,0.00924721917928623,14.0493372,73.5640207541093,0.0,0.05,0.044334520115090675,0.044334520115090675,0.03698887671714492,0.0
2010-01-18,0.03698887671714492,0.03698887671714492,0.00924721917928623,13.814976000000001,73.5720103398162,0.0,0.05,0.044978462424048245,0.044978462424048245,0.03698887671714492,0.0
2010-01-19,0.03698887671714492,0.03698887671714492,0.00924721917928623,13.531275599999999,73.56225489596605,0.0,0.05,0.027233432866997108,0.027233432866997108,0.03698887671714492,0.0
2010-01-20,0.03698887671714492,0.03698887671714492,0.00924721917928623,13.272244800000001,73.5520535284113,0.0,0.05,0.02678750916239598,0.02678750916239598,0.03698887671714492,0.0
2010-01-21,0.03698887671714492,0.03698887671714492,0.00924721917928623,12.963874800000001,73.5418802370549,0.0,0.05,0.026815585360733085,0.026815585360733085,0.03698887671714492,0.0
2010-01-22,0.03698887671714492,0.03698887671714492,0.00924721917928623,12.704844,73.53173091305842,0.0,0.05,0.026839552720679404,0.026839552720679404,0.03698887671714492,0.0
2010-01-23,0.03698887671714492,0.03698887671714492,0.00924721917928623,12.396474000000001,73.52160270288911,0.0,0.05,0.026860666547832104,0.026860666547832104,0.03698887671714492,0.0
2010-01-24,0.03698887671714492,0.03698887671714492,0.00924721917928623,12.09303792,73.51149349899175,0.0,0.05,0.02687967281978953,0.02687967281978953,0.03698887671714492,0.0
2010-01-25,0.03698887671714492,0.03698887671714492,0.00924721917928623,11.81180448,73.50140166304956,0.0,0.05,0.026897040774950625,0.026897040774950625,0.03698887671714492,0.0
2010-01-26,0.03698887671714492,0.03698887671714492,0.00924721917928623,11.54043888,73.49132586960013,0.0,0.05,0.02691308326771469,0.02691308326771469,0.03698887671714492,0.0
2010-01-27,0.03698887671714492,0.03698887671714492,0.00924721917928623,11.26413936,73.48126501246426,0.0,0.05,0.026928019581281236,0.026928019581281236,0.03698887671714492,0.0
2010-01-28,0.03698887671714492,0.03698887671714492,0.00924721917928623,10.98167244,73.47121814728997,0.0,0.05,0.026942011542849895,0.026942011542849895,0.03698887671714492,0.0
2010-01-29,0.03698887671714492,0.03698887671714492,0.00924721917928623,10.7066064,73.46118445224045,0.0,0.05,0.026955181667620388,0.026955181667620388,0.03698887671714492,0.0
2010-01-30,0.03698887671714492,0.03698887671714492,0.00924721917928623,10.42783992,73.4511632018149,0.0,0.05,0.02696762629159252,0.02696762629159252,0.03698887671714492,0.0
2010-01-31,0.03698887671714492,0.03698887671714492,0.00924721917928623,10.14043908,73.44115374714931,0.0,0.05,0.026979422051566098,0.026979422051566098,0.03698887671714492,0.0
2010-02-01,0.03698887671714492,0.03698887671714492,0.00924721917928623,9.85303824,73.43115550106931,0.0,0.05,0.026990630637140984,0.026990630637140984,0.03698887671714492,0.0
2010-02-02,0.03698887671714492,0.03698887671714492,0.00924721917928623,9.57920568,73.42116792953648,0.0,0.05,0.027001305184317075,0.027001305184317075,0.03698887671714492,0.0
2010-02-03,0.03698887671714492,0.03698887671714492,0.00924721917928623,9.30784008,73.41119054179883,0.0,0.05,0.02701148897949426,0.02701148897949426,0.03698887671714492,0.0
2010-02-04,0.03698887671714492,0.03698887671714492,0.00924721917928623,9.03647448,73.40122288442916,0.0,0.05,0.027021219347472467,0.027021219347472467,0.03698887671714492,0.0
2010-02-05,0.03698887671714492,0.03698887671714492,0.00924721917928623,8.80581372,73.39126453657306,0.0,0.05,0.02703052886105161,0.02703052886105161,0.03698887671714492,0.0
2010-02-06,0.03698887671714492,0.03698887671714492,0.00924721917928623,8.5911882,73.38131510536975,0.0,0.05,0.02703944551383164,0.02703944551383164,0.03698887671714492,0.0
2010-02-07,0.03698887671714492,0.03698887671714492,0.00924721917928623,8.35312656,73.37137422275522,0.0,0.05,0.02704799410261249,0.02704799410261249,0.03698887671714492,0.0
2010-02-08,0.03698887671714492,0.03698887671714492,0.00924721917928623,8.08422792,73.36144154278387,0.0,0.05,0.027056196745794122,0.027056196745794122,0.03698887671714492,0.0
2010-02-09,0.03698887671714492,0.03698887671714492,0.00924721917928623,7.82889756,73.3515167391229,0.0,0.05,0.027064073056176474,0.027064073056176474,0.03698887671714492,0.0
2010-02-10,0.03698887671714492,0.03698887671714492,0.00924721917928623,7.71171696,73.34159950263312,0.0,0.05,0.027071640227359525,0.027071640227359525,0.03698887671714492,0.0
2010-02-11,0.03698887671714492,0.03698887671714492,0.00924721917928623,7.76228964,73.33168954093692,0.0,0.05,0.02707891502094323,0.02707891502094323,0.03698887671714492,0.0
2010-02-12,0.03698887671714492,0.03698887671714492,0.00924721917928623,7.82889756,73.32178657522151,0.0,0.05,0.02708591100172756,0.02708591100172756,0.03698887671714492,0.0
2010-02-13,0.03698887671714492,0.03698887671714492,0.00924721917928623,7.90537332,73.31189034049808,0.0,0.05,0.02709264199371248,0.02709264199371248,0.03698887671714492,0.0
2010-02-14,0.03698887671714492,0.03698887671714492,0.00924721917928623,7.98554952,73.30200058387383,0.0,0.05,0.02709912009289797,0.02709912009289797,0.03698887671714492,0.0
2010-02-15,0.03698887671714492,0.03698887671714492,0.00924721917928623,8.08792836,73.30149412971177,0.0,0.05,0.03648242255507938,0.03648242255507938,0.03698887671714492,0.0
2010-02-16,0.03698887671714492,0.03698887671714492,0.00924721917928623,8.23471248,73.32811063651295,0.0,0.05,0.06360538351832394,0.06360538351832394,0.03698887671714492,0.0
2010-02-17,0.03698887671714492,0.03698887671714492,0.00924721917928623,8.41110012,73.3835350282576,0.0,0.05,0.09241326846179429,0.09241326846179429,0.03698887671714492,0.0
2010-02-18,0.03698887671714492,0.03698887671714492,0.00924721917928623,8.62079172,73.46563907760009,0.0,0.05,0.11909292605963183,0.11909292605963183,0.03698887671714492,0.0
2010-02-19,0.03698887671714492,0.03698887671714492,0.00924721917928623,8.82431592,73.51333276620366,0.0,0.05,0.08468256532071104,0.08468256532071104,0.03698887671714492,0.0
2010-02-20,0.03698887671714492,0.03698887671714492,0.00924721917928623,9.02413968,73.53162434963149,0.0,0.05,0.055280460144971774,0.055280460144971774,0.03698887671714492,0.0
2010-02-21,0.03698887671714492,0.03698887671714492,0.00924721917928623,9.19312644,73.52205500118572,0.0,0.05,0.027419528271380254,0.027419528271380254,0.03698887671714492,0.0
2010-02-22,0.03698887671714492,0.03698887671714492,0.00924721917928623,9.32264184,73.51253946404223,0.0,0.05,0.02747333957365972,0.02747333957365972,0.03698887671714492,0.0
2010-02-23,0.03698887671714492,0.03698887671714492,0.00924721917928623,9.45709116,73.51948061253549,0.0,0.05,0.043930025210396746,0.043930025210396746,0.03698887671714492,0.0
2010-02-24,0.03698887671714492,0.03698887671714492,0.00924721917928623,9.65938188,73.51166918380099,0.0,0.05,0.029177447982642515,0.029177447982642515,0.03698887671714492,0.0
2010-02-25,0.03698887671714492,0.03698887671714492,0.00924721917928623,9.81603384,73.50225816473727,0.0,0.05,0.0275778576534256,0.0275778576534256,0.03698887671714492,0.0
2010-02-26,0.03698887671714492,0.03698887671714492,0.00924721917928623,10.022025,73.61536572104711,0.0,0.05,0.15009643302698403,0.15009643302698403,0.03698887671714492,0.0
2010-02-27,0.03698887671714492,0.03698887671714492,0.00924721917928623,10.2255492,73.67208722216486,0.0,0.05,0.09371037783488874,0.09371037783488874,0.03698887671714492,0.0
2010-02-28,0.03698887671714492,0.03698887671714492,0.00924721917928623,10.39083552,73.66286966030391,0.0,0.05,0.027771314856192254,0.027771314856192254,0.03698887671714492,0.0
2010-03-01,0.03698887671714492,0.03698887671714492,0.00924721917928623,10.54255356,73.65404333500848,0.0,0.05,0.028162551421715885,0.028162551421715885,0.03698887671714492,0.0
2010-03-02,0.03698887671714492,0.03698887671714492,0.00924721917928623,10.72880904,73.69917832675698,0.0,0.05,0.08212386846564253,0.08212386846564253,0.03698887671714492,0.0
2010-03-03,0.03698887671714492,0.03698887671714492,0.00924721917928623,10.91999844,73.6987220687484,0.0,0.05,0.03653261870856693,0.03653261870856693,0.03698887671714492,0.0
2010-03-04,0.03698887671714492,0.03698887671714492,0.00924721917928623,11.05568124,73.6897471379589,0.0,0.05,0.028013945927648762,0.028013945927648762,0.03698887671714492,0.0
